lr-AdamW/pg1,lr-AdamW/pg2,lr-AdamW/pg3,lr-AdamW/pg4,lr-AdamW/pg5,lr-AdamW/pg6,step,micro@P,micro@R,micro@F1,macro@P,macro@R,macro@F1,MD@R,MD@P,MD@F1,ALLTRUE,ALLRECALLED,ALLPRED,loss,epoch,val_micro@P,val_micro@R,val_micro@F1,val_macro@P,val_macro@R,val_macro@F1,val_MD@R,val_MD@P,val_MD@F1,val_ALLTRUE,val_ALLRECALLED,val_ALLPRED,val_loss
,,,,,,179,,,,,,,,,,,,,,,0.9782010316848755,0.979756236076355,0.9789780378341675,0.9615234732627869,0.9648799896240234,0.9631962776184082,0.982935905456543,0.9813756346702576,0.9821551442146301,9435.0,9274.0,9450.0,4.171487808227539
,,,,,,180,,,,,,,,,,,,,,,0.9775210022926331,0.9789606332778931,0.9782403111457825,0.9611203074455261,0.9644943475723267,0.9628011584281921,0.9823269248008728,0.9808823466300964,0.9816040992736816,9506.0,9338.0,9520.0,12.319605827331543
,,,,,,181,,,,,,,,,,,,,,,0.9772608876228333,0.978383481502533,0.9778218269348145,0.9610158205032349,0.9626055359840393,0.9618071913719177,0.9817251563072205,0.9805987477302551,0.9811615943908691,9576.0,9401.0,9587.0,5.949563980102539
,,,,,,182,,,,,,,,,,,,,,,0.9766935706138611,0.9769971966743469,0.976845383644104,0.9605920910835266,0.9615421891212463,0.9610647559165955,0.9804165363311768,0.9801118969917297,0.9802641868591309,9651.0,9462.0,9654.0,10.73828411102295
,,,,,,183,,,,,,,,,,,,,,,0.9762516617774963,0.9764524698257446,0.9763520359992981,0.9605342149734497,0.9613713026046753,0.9609506130218506,0.9798457622528076,0.9796442985534668,0.9797450304031372,9725.0,9529.0,9727.0,6.435359001159668
,,,,,,184,,,,,,,,,,,,,,,0.9759983420372009,0.9759983420372009,0.9759983420372009,0.9605382680892944,0.9612678289413452,0.9609008431434631,0.9793688058853149,0.9793688058853149,0.9793688058853149,9791.0,9589.0,9791.0,5.518707275390625
,,,,,,185,,,,,,,,,,,,,,,0.9749848246574402,0.9755776524543762,0.9752811193466187,0.9597139954566956,0.9610206484794617,0.960363507270813,0.9790230989456177,0.9784281849861145,0.9787255525588989,9868.0,9661.0,9874.0,7.032922744750977
,,,,,,186,,,,,,,,,,,,,,,0.974165678024292,0.9749497175216675,0.9745575189590454,0.9590792655944824,0.9606088399887085,0.9598392248153687,0.9784708023071289,0.977683961391449,0.978077232837677,9940.0,9726.0,9948.0,9.096306800842285
,,,,,,187,,,,,,,,,,,,,,,0.9739391207695007,0.9748151302337646,0.974376916885376,0.9574804902076721,0.9604389667510986,0.9589536190032959,0.9783130288124084,0.9774338603019714,0.9778732061386108,10006.0,9789.0,10015.0,1.494095802307129
,,,,,,188,,,,,,,,,,,,,,,0.9736137390136719,0.9746772646903992,0.9741451740264893,0.9574210047721863,0.9605019688606262,0.9589551687240601,0.9781529307365417,0.9770855903625488,0.9776189923286438,10070.0,9850.0,10081.0,3.2713470458984375
,,,,,,189,,,,,,,,,,,,,,,0.9735288619995117,0.9746798276901245,0.9741039872169495,0.9572730660438538,0.9604389071464539,0.9588493704795837,0.9781280755996704,0.9769730567932129,0.977550208568573,10150.0,9928.0,10162.0,1.074213981628418
,,,,,,190,,,,,,,,,,,,,,,0.973049521446228,0.9740958213806152,0.9735723733901978,0.9571212530136108,0.960204541683197,0.958656370639801,0.9775171279907227,0.9764671325683594,0.9769918322563171,10230.0,10000.0,10241.0,8.595964431762695
,,,,,,191,,,,,,,,,,,,,,,0.972991406917572,0.9739410281181335,0.9734659790992737,0.9570459723472595,0.9600329399108887,0.9585332870483398,0.977357029914856,0.976404070854187,0.9768803119659424,10246.0,10014.0,10256.0,2.2751731872558594
,,,,,,695,,,,,,,,,,,,,6.227226734161377,5,0.972991406917572,0.9739410281181335,0.9734659790992737,0.9570459723472595,0.9600329399108887,0.9585332870483398,0.977357029914856,0.976404070854187,0.9768803119659424,10246.0,10014.0,10256.0,6.134599685668945
,,,,,,695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24143557250499725,5,,,,,,,,,,,,,
1.7744598629896367e-05,1.7744598629896367e-05,0.0017744598629896365,0.00017744598629896365,0.00017744598629896365,0.00017744598629896365,699,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,699,0.9858155846595764,0.9893238544464111,0.9875665903091431,0.9886481165885925,0.9903932213783264,0.9895183444023132,0.9893238544464111,0.9858155846595764,0.9875665903091431,281.0,278.0,282.0,0.3079547882080078,6,,,,,,,,,,,,,
1.7568944317583e-05,1.7568944317583e-05,0.0017568944317582998,0.00017568944317582997,0.00017568944317582997,0.00017568944317582997,749,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,749,0.9916054606437683,0.9931686520576477,0.9923864603042603,0.9803683757781982,0.9877761006355286,0.9840354919433594,0.9936941862106323,0.9921301007270813,0.9929115176200867,3806.0,3782.0,3812.0,0.2082061767578125,6,,,,,,,,,,,,,
1.7393290005269633e-05,1.7393290005269633e-05,0.001739329000526963,0.00017393290005269631,0.00017393290005269631,0.00017393290005269631,799,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,799,0.9932311177253723,0.9936429262161255,0.9934369325637817,0.9800629019737244,0.9864652156829834,0.9832321405410767,0.9940574765205383,0.9936455488204956,0.9938514828681946,7236.0,7193.0,7239.0,0.15636157989501953,6,,,,,,,,,,,,,
,,,,,,192,,,,,,,,,,,,,,,0.9916328191757202,0.9930992126464844,0.9923654794692993,0.980245053768158,0.9868978261947632,0.9835452437400818,0.9934688806533813,0.9920019507408142,0.9927349090576172,8115.0,8062.0,8127.0,7.149394989013672
,,,,,,193,,,,,,,,,,,,,,,0.9906017184257507,0.9921760559082031,0.9913882613182068,0.9794285297393799,0.9863213300704956,0.9828483462333679,0.9926650524139404,0.991089940071106,0.9918769001960754,8180.0,8120.0,8193.0,8.642012596130371
,,,,,,194,,,,,,,,,,,,,,,0.9904230833053589,0.9917455911636353,0.9910838603973389,0.9793735146522522,0.986135721206665,0.9827283620834351,0.9923524856567383,0.9910292029380798,0.9916903972625732,8238.0,8175.0,8249.0,1.9798755645751953
,,,,,,195,,,,,,,,,,,,,,,0.9896771311759949,0.9915814995765686,0.9906283617019653,0.9789084792137146,0.9860255122184753,0.9824409484863281,0.9921827912330627,0.9902772903442383,0.9912291169166565,8315.0,8250.0,8331.0,5.68679141998291
,,,,,,196,,,,,,,,,,,,,,,0.9889219999313354,0.9904557466506958,0.9896882772445679,0.9781759977340698,0.9851582050323486,0.9816408157348633,0.9912908673286438,0.9897558093070984,0.9905227422714233,8382.0,8309.0,8395.0,6.301597595214844
,,,,,,197,,,,,,,,,,,,,,,0.9884092211723328,0.9900485873222351,0.9892282485961914,0.9777460098266602,0.9847160577774048,0.9812049865722656,0.9911147952079773,0.9894737005233765,0.990293562412262,8441.0,8366.0,8455.0,3.173953056335449
,,,,,,198,,,,,,,,,,,,,,,0.9873462319374084,0.9895491003990173,0.9884464144706726,0.9767336249351501,0.984288215637207,0.9804834127426147,0.990605890750885,0.9884006977081299,0.9895020723342896,8516.0,8436.0,8535.0,11.631080627441406
,,,,,,199,,,,,,,,,,,,,,,0.9866263270378113,0.9889264702796936,0.9877750873565674,0.976159930229187,0.9838462471961975,0.9799752235412598,0.990208625793457,0.9879055619239807,0.9890557527542114,8579.0,8495.0,8599.0,6.599634170532227
,,,,,,200,,,,,,,,,,,,,,,0.9857175946235657,0.9882217049598694,0.9869680404663086,0.9758548736572266,0.9815985560417175,0.9787137508392334,0.9898383617401123,0.9873300790786743,0.9885826110839844,8660.0,8572.0,8682.0,6.113821029663086
,,,,,,201,,,,,,,,,,,,,,,0.9855884909629822,0.9877349734306335,0.9866605401039124,0.9745613932609558,0.9782710075378418,0.9764111638069153,0.9893397688865662,0.987189769744873,0.9882636070251465,8724.0,8631.0,8743.0,1.68023681640625
,,,,,,202,,,,,,,,,,,,,,,0.9853542447090149,0.9872596859931946,0.9863060116767883,0.9744448065757751,0.9780111312866211,0.9762230515480042,0.9889659881591797,0.9870572090148926,0.9880107045173645,8791.0,8694.0,8808.0,4.430608749389648
,,,,,,203,,,,,,,,,,,,,,,0.9845651388168335,0.9867886304855347,0.9856756329536438,0.9739822149276733,0.9776914715766907,0.9758319854736328,0.9884823560714722,0.9862550497055054,0.9873674511909485,8856.0,8754.0,8876.0,8.343607902526855
,,,,,,204,,,,,,,,,,,,,,,0.9840419888496399,0.9865741729736328,0.985306441783905,0.9736052751541138,0.9776173830032349,0.9756054878234863,0.9882524013519287,0.9857158660888672,0.986982524394989,8938.0,8833.0,8961.0,3.398482322692871
,,,,,,205,,,,,,,,,,,,,,,0.9835231900215149,0.9861403703689575,0.9848300218582153,0.9732286930084229,0.9773761630058289,0.9752959609031677,0.9879143834114075,0.9852924942970276,0.986601710319519,9019.0,8910.0,9043.0,3.8755407333374023
,,,,,,206,,,,,,,,,,,,,,,0.9829670190811157,0.9855663180351257,0.9842649698257446,0.9727047085762024,0.976884126663208,0.9747875928878784,0.9874393939971924,0.984835147857666,0.9861355423927307,9076.0,8962.0,9100.0,7.671506881713867
,,,,,,207,,,,,,,,,,,,,,,0.9825631976127625,0.9853551983833313,0.9839572310447693,0.9724770784378052,0.9766906499862671,0.9745775461196899,0.987213134765625,0.9844158887863159,0.9858124852180481,9150.0,9033.0,9176.0,5.2074079513549805
,,,,,,208,,,,,,,,,,,,,,,0.9818535447120667,0.9842988848686218,0.9830746650695801,0.9722428917884827,0.9758151769638062,0.9740251302719116,0.986572802066803,0.9841218590736389,0.9853457808494568,9235.0,9111.0,9258.0,10.129887580871582
,,,,,,209,,,,,,,,,,,,,,,0.9809258580207825,0.9838778972625732,0.9823996424674988,0.9713613390922546,0.9738791584968567,0.9726169109344482,0.9861350059509277,0.9831761717796326,0.9846533536911011,9304.0,9175.0,9332.0,6.356231689453125
,,,,,,210,,,,,,,,,,,,,,,0.9803086519241333,0.9828193187713623,0.9815623760223389,0.9693019986152649,0.9683929681777954,0.96883624792099,0.9850602746009827,0.9825438857078552,0.98380047082901,9371.0,9231.0,9395.0,4.622117519378662
,,,,,,211,,,,,,,,,,,,,,,0.9797104597091675,0.9826179146766663,0.9811620116233826,0.9687467813491821,0.9683045744895935,0.9685128331184387,0.9848436713218689,0.9819296002388,0.9833844900131226,9435.0,9292.0,9463.0,4.6624531745910645
,,,,,,212,,,,,,,,,,,,,,,0.9789197444915771,0.9819061756134033,0.9804106950759888,0.9681469798088074,0.9663212299346924,0.9672105312347412,0.9843257069587708,0.9813319444656372,0.9828265309333801,9506.0,9357.0,9535.0,11.762228965759277
,,,,,,213,,,,,,,,,,,,,,,0.9785506129264832,0.981411874294281,0.9799791574478149,0.9678565859794617,0.9644723534584045,0.9661273956298828,0.9838137030601501,0.9809454679489136,0.9823774695396423,9576.0,9421.0,9604.0,5.299808502197266
,,,,,,214,,,,,,,,,,,,,,,0.9777731895446777,0.9800020456314087,0.9788863658905029,0.96729975938797,0.9634475111961365,0.9653381705284119,0.9824888706207275,0.9802542924880981,0.9813703298568726,9651.0,9482.0,9673.0,8.968082427978516
,,,,,,215,,,,,,,,,,,,,,,0.9770233035087585,0.9794344305992126,0.9782273769378662,0.966951847076416,0.9633145928382874,0.9650983810424805,0.9820051193237305,0.9795876741409302,0.9807949066162109,9725.0,9550.0,9749.0,4.431499481201172
,,,,,,216,,,,,,,,,,,,,,,0.9766683578491211,0.9790623784065247,0.9778639078140259,0.966799259185791,0.9632505178451538,0.9649903178215027,0.9817178845405579,0.9793173670768738,0.9805161952972412,9791.0,9612.0,9815.0,5.054342269897461
,,,,,,217,,,,,,,,,,,,,,,0.9756516218185425,0.9786177277565002,0.9771324396133423,0.9659490585327148,0.9629870057106018,0.9644314050674438,0.9812525510787964,0.9782784581184387,0.9797632098197937,9868.0,9683.0,9898.0,7.49586296081543
,,,,,,218,,,,,,,,,,,,,,,0.9747318029403687,0.9779677987098694,0.9763470888137817,0.9652372598648071,0.96256023645401,0.9638611674308777,0.9806841015815735,0.9774391055107117,0.9790589213371277,9940.0,9748.0,9973.0,9.116765975952148
,,,,,,219,,,,,,,,,,,,,,,0.9745045304298401,0.9779132604598999,0.9762059450149536,0.9650813341140747,0.962478518486023,0.9637424349784851,0.9806116223335266,0.9771935343742371,0.9788995981216431,10006.0,9812.0,10041.0,1.2671079635620117
,,,,,,220,,,,,,,,,,,,,,,0.974176287651062,0.9777557253837585,0.97596275806427,0.9649093151092529,0.9625287055969238,0.963681161403656,0.9804369211196899,0.9768477082252502,0.9786390662193298,10070.0,9873.0,10107.0,3.6179451942443848
,,,,,,221,,,,,,,,,,,,,,,0.9739915728569031,0.9777339696884155,0.9758591651916504,0.9647570252418518,0.9624497890472412,0.9635656476020813,0.9803940653800964,0.9766414761543274,0.9785141944885254,10150.0,9951.0,10189.0,0.9607515335083008
,,,,,,222,,,,,,,,,,,,,,,0.9732282161712646,0.9772238731384277,0.9752219319343567,0.9643084406852722,0.9622983336448669,0.9632648229598999,0.979863166809082,0.9758567214012146,0.9778558015823364,10230.0,10024.0,10272.0,9.005565643310547
,,,,,,223,,,,,,,,,,,,,,,0.9730754494667053,0.9770641922950745,0.9750657677650452,0.964184582233429,0.9621235728263855,0.9631159901618958,0.9797970056533813,0.9757970571517944,0.9777929186820984,10246.0,10039.0,10288.0,3.2612075805664062
,,,,,,811,,,,,,,,,,,,,5.9344482421875,6,0.9730754494667053,0.9770641922950745,0.9750657677650452,0.964184582233429,0.9621235728263855,0.9631159901618958,0.9797970056533813,0.9757970571517944,0.9777929186820984,10246.0,10039.0,10288.0,5.871793746948242
,,,,,,811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20239455997943878,6,,,,,,,,,,,,,
1.7217635692956263e-05,1.7217635692956263e-05,0.0017217635692956261,0.00017217635692956263,0.00017217635692956263,0.00017217635692956263,849,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,849,0.9912112951278687,0.989698588848114,0.990454375743866,0.9876406788825989,0.9825528860092163,0.9850751757621765,0.9912247061729431,0.9927397966384888,0.9919816851615906,2621.0,2598.0,2617.0,0.30219268798828125,7,,,,,,,,,,,,,
1.7041981380642897e-05,1.7041981380642897e-05,0.0017041981380642895,0.00017041981380642895,0.00017041981380642895,0.00017041981380642895,899,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,899,0.9921913146972656,0.991546094417572,0.9918686151504517,0.9867727160453796,0.9841721653938293,0.985467791557312,0.9925215244293213,0.9931674003601074,0.9928443431854248,6151.0,6105.0,6147.0,0.028052330017089844,7,,,,,,,,,,,,,
,,,,,,224,,,,,,,,,,,,,,,0.9916225075721741,0.9918668866157532,0.9917446970939636,0.987508237361908,0.9841323494911194,0.9858080744743347,0.9928527474403381,0.9926081299781799,0.992730438709259,8115.0,8057.0,8117.0,7.073978424072266
,,,,,,225,,,,,,,,,,,,,,,0.9905914068222046,0.9910758137702942,0.9908335208892822,0.9866967797279358,0.9836245775222778,0.9851479530334473,0.9921760559082031,0.9916911125183105,0.9919335246086121,8180.0,8116.0,8184.0,8.436253547668457
,,,,,,226,,,,,,,,,,,,,,,0.9902936220169067,0.9907744526863098,0.9905340075492859,0.9864965081214905,0.9835925102233887,0.9850316643714905,0.9919883608818054,0.9915069341659546,0.9917475581169128,8238.0,8172.0,8242.0,2.9214398860931396
,,,,,,227,,,,,,,,,,,,,,,0.9896671772003174,0.9906193614006042,0.9901430606842041,0.9841334223747253,0.9835105538368225,0.983817458152771,0.9918220043182373,0.9908686876296997,0.9913451075553894,8315.0,8247.0,8323.0,6.480626106262207
,,,,,,228,,,,,,,,,,,,,,,0.988556444644928,0.9893820285797119,0.9889690279960632,0.9830402135848999,0.9825240969657898,0.9827767014503479,0.990813672542572,0.9899868965148926,0.9904000759124756,8382.0,8305.0,8389.0,8.147404670715332
,,,,,,229,,,,,,,,,,,,,,,0.9885179996490479,0.9893377423286438,0.9889277219772339,0.9829816818237305,0.9824554324150085,0.9827131032943726,0.9907593727111816,0.9899384379386902,0.990348756313324,8441.0,8363.0,8448.0,2.236593723297119
,,,,,,230,,,,,,,,,,,,,,,0.9872215986251831,0.9888445138931274,0.9880324006080627,0.9816751480102539,0.9819678664207458,0.9818133115768433,0.99037104845047,0.9887456297874451,0.989557683467865,8516.0,8434.0,8530.0,13.197495460510254
,,,,,,231,,,,,,,,,,,,,,,0.9861563444137573,0.9881104826927185,0.9871324896812439,0.9807827472686768,0.9814811944961548,0.9811217784881592,0.9898589849472046,0.9879013299942017,0.9888792037963867,8579.0,8492.0,8596.0,8.643041610717773
,,,,,,232,,,,,,,,,,,,,,,0.9853670001029968,0.9875288605690002,0.986446738243103,0.9804077744483948,0.9811248779296875,0.9807576537132263,0.9894919395446777,0.9873257279396057,0.9884076118469238,8660.0,8569.0,8679.0,4.620485305786133
,,,,,,233,,,,,,,,,,,,,,,0.9853563904762268,0.9872764945030212,0.9863154888153076,0.9807589650154114,0.9814236164093018,0.9810828566551208,0.9892251491546631,0.987301230430603,0.9882622361183167,8724.0,8630.0,8741.0,1.3589134216308594
,,,,,,234,,,,,,,,,,,,,,,0.9852373600006104,0.9869184494018555,0.9860771894454956,0.9807291030883789,0.9812056422233582,0.9809594750404358,0.9889659881591797,0.9872813820838928,0.9881229996681213,8791.0,8694.0,8806.0,4.272974967956543
,,,,,,235,,,,,,,,,,,,,,,0.984336256980896,0.9863369464874268,0.9853355884552002,0.9801239371299744,0.980812668800354,0.9804601073265076,0.9884823560714722,0.9864773750305176,0.9874788522720337,8856.0,8754.0,8874.0,11.569090843200684
,,,,,,236,,,,,,,,,,,,,,,0.9838133454322815,0.9860147833824158,0.9849128127098083,0.9796785116195679,0.9805883765220642,0.9801244735717773,0.9881405234336853,0.9859343767166138,0.9870362281799316,8938.0,8832.0,8958.0,5.722850799560547
,,,,,,237,,,,,,,,,,,,,,,0.983189582824707,0.9856968522071838,0.9844416379928589,0.9792235493659973,0.9804487228393555,0.9798257350921631,0.9879143834114075,0.985401451587677,0.9866563081741333,9019.0,8910.0,9042.0,4.046779155731201
,,,,,,238,,,,,,,,,,,,,,,0.9826354384422302,0.9851256012916565,0.9838789701461792,0.97870934009552,0.9799597859382629,0.9793237447738647,0.9874393939971924,0.9849433898925781,0.9861898422241211,9076.0,8962.0,9099.0,9.611930847167969
,,,,,,239,,,,,,,,,,,,,,,0.9821253418922424,0.9848087430000305,0.9834651947021484,0.9784332513809204,0.9797146320343018,0.979063868522644,0.9871038198471069,0.9844141602516174,0.9857571721076965,9150.0,9032.0,9175.0,5.05360746383667
,,,,,,240,,,,,,,,,,,,,,,0.9812054634094238,0.9836491346359253,0.9824258089065552,0.9747886657714844,0.9787520170211792,0.9767645001411438,0.986572802066803,0.9841218590736389,0.9853457808494568,9235.0,9111.0,9258.0,9.301920890808105
,,,,,,241,,,,,,,,,,,,,,,0.9805981516838074,0.9832330346107483,0.9819138050079346,0.9741882085800171,0.9768022894859314,0.975490152835846,0.9861350059509277,0.9834923148155212,0.9848119020462036,9304.0,9175.0,9329.0,6.456830024719238
,,,,,,242,,,,,,,,,,,,,,,0.9799914956092834,0.9826059341430664,0.981296956539154,0.9738221168518066,0.9764606952667236,0.9751359820365906,0.985487163066864,0.982865035533905,0.984174370765686,9371.0,9235.0,9396.0,4.9057488441467285
,,,,,,243,,,,,,,,,,,,,,,0.9798097014427185,0.982405960559845,0.9811061024665833,0.9736621975898743,0.9763321280479431,0.9749913811683655,0.9852676391601562,0.9826638698577881,0.9839640259742737,9435.0,9296.0,9460.0,4.340473651885986
,,,,,,244,,,,,,,,,,,,,,,0.9791229367256165,0.9818009734153748,0.9804601073265076,0.9731419086456299,0.9759419560432434,0.974535346031189,0.9848516583442688,0.9821653366088867,0.9835066795349121,9506.0,9362.0,9532.0,11.11719799041748
,,,,,,245,,,,,,,,,,,,,,,0.9788519740104675,0.981203019618988,0.9800260663032532,0.9729769229888916,0.9739430546760559,0.9734523892402649,0.9842314124107361,0.981873095035553,0.9830508232116699,9576.0,9425.0,9599.0,5.271323204040527
,,,,,,246,,,,,,,,,,,,,,,0.9782766103744507,0.9798984527587891,0.9790868759155273,0.9724960327148438,0.9728720784187317,0.9726781249046326,0.9830069541931152,0.9813799262046814,0.9821927547454834,9651.0,9487.0,9667.0,11.580350875854492
,,,,,,247,,,,,,,,,,,,,,,0.9780309796333313,0.9796401262283325,0.978834867477417,0.9724817872047424,0.9728606343269348,0.9726653695106506,0.9827249646186829,0.9811107516288757,0.9819172024726868,9725.0,9557.0,9741.0,5.029950141906738
,,,,,,248,,,,,,,,,,,,,,,0.9775693416595459,0.9792667031288147,0.9784172773361206,0.972175121307373,0.972703754901886,0.9724329710006714,0.9824328422546387,0.9807299971580505,0.9815806746482849,9791.0,9619.0,9808.0,4.993339538574219
,,,,,,249,,,,,,,,,,,,,,,0.9766430854797363,0.9788204431533813,0.9777305126190186,0.9713990092277527,0.9724465608596802,0.9719139933586121,0.9820632338523865,0.9798786640167236,0.9809697270393372,9868.0,9691.0,9890.0,9.730133056640625
,,,,,,250,,,,,,,,,,,,,,,0.9758177995681763,0.9783702492713928,0.9770923256874084,0.9707149863243103,0.9721282720565796,0.9714110493659973,0.9816901683807373,0.9791290163993835,0.9804078936576843,9940.0,9758.0,9966.0,10.194731712341309
,,,,,,251,,,,,,,,,,,,,,,0.9753836989402771,0.9781131148338318,0.9767464995384216,0.970445454120636,0.9718432426452637,0.9711349606513977,0.9814111590385437,0.9786725044250488,0.9800398945808411,10006.0,9820.0,10034.0,2.8652420043945312
,,,,,,252,,,,,,,,,,,,,,,0.9749504923820496,0.9778550267219543,0.97640061378479,0.9701704978942871,0.970224142074585,0.9701821804046631,0.9812313914299011,0.9783168435096741,0.9797719120979309,10070.0,9881.0,10100.0,4.200031280517578
,,,,,,253,,,,,,,,,,,,,,,0.9749533534049988,0.977931022644043,0.976439893245697,0.9701195955276489,0.9702472686767578,0.970167875289917,0.9812808036804199,0.9782928824424744,0.9797845482826233,10150.0,9960.0,10181.0,1.4407405853271484
,,,,,,254,,,,,,,,,,,,,,,0.9743739366531372,0.9775171279907227,0.9759430289268494,0.969714343547821,0.970022976398468,0.9698524475097656,0.9808406829833984,0.9776868224143982,0.9792612195014954,10230.0,10034.0,10263.0,9.103741645812988
,,,,,,255,,,,,,,,,,,,,,,0.9742192625999451,0.977357029914856,0.9757856130599976,0.9695895910263062,0.9698483347892761,0.9697032570838928,0.9807729721069336,0.9776242971420288,0.9791961312294006,10246.0,10049.0,10279.0,2.724781036376953
,,,,,,927,,,,,,,,,,,,,6.547404766082764,7,0.9742192625999451,0.977357029914856,0.9757856130599976,0.9695895910263062,0.9698483347892761,0.9697032570838928,0.9807729721069336,0.9776242971420288,0.9791961312294006,10246.0,10049.0,10279.0,6.457812786102295
,,,,,,927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21391691267490387,7,,,,,,,,,,,,,
1.686632706832953e-05,1.686632706832953e-05,0.0016866327068329528,0.00016866327068329527,0.00016866327068329527,0.00016866327068329527,949,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,949,0.9939188957214355,0.9939188957214355,0.9939188957214355,0.99497389793396,0.9953646063804626,0.9951688051223755,0.9952702522277832,0.9952702522277832,0.9952702522277832,1480.0,1473.0,1480.0,0.06801605224609375,8,,,,,,,,,,,,,
1.6690672756016163e-05,1.6690672756016163e-05,0.0016690672756016162,0.00016690672756016162,0.00016690672756016162,0.00016690672756016162,999,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,999,0.9958358407020569,0.9966263175010681,0.9962309002876282,0.9889940023422241,0.9923077821731567,0.990645170211792,0.9970232248306274,0.9962323904037476,0.9966276288032532,5039.0,5024.0,5043.0,0.08785343170166016,8,,,,,,,,,,,,,
,,,,,,256,,,,,,,,,,,,,,,0.9937230944633484,0.994947612285614,0.9943349957466125,0.9892041087150574,0.9923114776611328,0.9907538294792175,0.9955637454986572,0.9943384528160095,0.9949507117271423,8115.0,8079.0,8125.0,9.075782775878906
,,,,,,257,,,,,,,,,,,,,,,0.9924325346946716,0.994009792804718,0.9932205677032471,0.9881296753883362,0.9917211532592773,0.9899201393127441,0.994743287563324,0.9931648969650269,0.9939534664154053,8180.0,8137.0,8193.0,9.288458824157715
,,,,,,258,,,,,,,,,,,,,,,0.9916393756866455,0.9934450387954712,0.9925413727760315,0.9874851703643799,0.9913558959960938,0.9894142150878906,0.9942947030067444,0.9924876093864441,0.9933903217315674,8238.0,8191.0,8253.0,3.1020925045013428
,,,,,,259,,,,,,,,,,,,,,,0.9901678562164307,0.9931449294090271,0.9916541576385498,0.9844135046005249,0.9910650849342346,0.9877220392227173,0.9939867854118347,0.9910072088241577,0.9924947619438171,8315.0,8265.0,8340.0,8.228633880615234
,,,,,,260,,,,,,,,,,,,,,,0.9892958998680115,0.9923645853996277,0.9908278584480286,0.9835103154182434,0.9904323816299438,0.9869519472122192,0.9934383034706116,0.9903663396835327,0.9918999671936035,8382.0,8327.0,8408.0,7.317058563232422
,,,,,,261,,,,,,,,,,,,,,,0.9890174865722656,0.9921810030937195,0.9905967116355896,0.9832683205604553,0.9902265071868896,0.9867281317710876,0.9933657050132751,0.9901983737945557,0.9917795062065125,8441.0,8385.0,8468.0,2.339600086212158
,,,,,,262,,,,,,,,,,,,,,,0.9876052141189575,0.991780161857605,0.9896882772445679,0.9818511605262756,0.9898462295532227,0.9858234524726868,0.9930718541145325,0.9888914823532104,0.9909772872924805,8516.0,8457.0,8552.0,12.047746658325195
,,,,,,263,,,,,,,,,,,,,,,0.986199676990509,0.9912577271461487,0.9887222647666931,0.9806736707687378,0.989491879940033,0.9850519895553589,0.9928896427154541,0.9878232479095459,0.9903499484062195,8579.0,8518.0,8623.0,8.463411331176758
,,,,,,264,,,,,,,,,,,,,,,0.9851860404014587,0.9906466603279114,0.9879087805747986,0.9800671935081482,0.9889479875564575,0.9844778776168823,0.9924942255020142,0.9870234131813049,0.9897512793540955,8660.0,8595.0,8708.0,6.439262390136719
,,,,,,265,,,,,,,,,,,,,,,0.9850643873214722,0.9903714060783386,0.9877107739448547,0.9802961945533752,0.9889857769012451,0.9846115708351135,0.9922053813934326,0.986888587474823,0.9895398616790771,8724.0,8656.0,8771.0,1.2690925598144531
,,,,,,266,,,,,,,,,,,,,,,0.9845040440559387,0.990103542804718,0.9872958064079285,0.9798250794410706,0.988837718963623,0.984298825263977,0.992037296295166,0.9864268898963928,0.9892241358757019,8791.0,8721.0,8841.0,3.3674726486206055
,,,,,,267,,,,,,,,,,,,,,,0.9833894371986389,0.989385724067688,0.9863784909248352,0.9790606498718262,0.988280177116394,0.9836373925209045,0.9914182424545288,0.985409677028656,0.9884048104286194,8856.0,8780.0,8910.0,9.5621976852417
,,,,,,268,,,,,,,,,,,,,,,0.9825497269630432,0.9890356063842773,0.9857819676399231,0.9782964587211609,0.9879811406135559,0.983101487159729,0.9910494685173035,0.984550416469574,0.9877892136573792,8938.0,8858.0,8997.0,6.922558784484863
,,,,,,269,,,,,,,,,,,,,,,0.9819422960281372,0.9888014197349548,0.9853599071502686,0.9778634309768677,0.9879093170166016,0.9828454256057739,0.9909080862998962,0.9840343594551086,0.9874592423439026,9019.0,8937.0,9082.0,4.358526229858398
,,,,,,270,,,,,,,,,,,,,,,0.9809690713882446,0.9882106781005859,0.9845765233039856,0.9769373536109924,0.9874043464660645,0.982124924659729,0.9904142618179321,0.9831565022468567,0.9867720603942871,9076.0,8989.0,9143.0,9.39079475402832
